ID,stag,event,gender,age,industry,profession,traffic,coach,head_gender,greywage,way,extraversion,independ,selfcontrol,anxiety,novator
535,40.60780287,0,m,33,Retail,HR,empjs,no,f,white,car,5.4,7.6,5.7,7.1,6
536,10.51334702,0,f,28,Agriculture,HR,friends,no,f,white,bus,6.2,5.5,3.3,6.3,8.3
537,33.93839836,1,f,27,Retail,HR,friends,my head,f,white,bus,5.4,3.4,3.3,8.7,8.3
538,33.93839836,1,f,27,Retail,HR,friends,my head,f,white,bus,6.2,6.2,7.2,3.3,3.7
539,10.7761807,1,f,35,transport,Commercial,empjs,no,f,white,car,7.8,5.5,1.8,5.6,8.3
540,59.86036961,1,f,27,Retail,HR,youjs,my head,m,white,bus,6.2,6.9,4.1,5.6,6
541,24.83778234,1,f,42,transport,HR,youjs,no,m,white,bus,5.4,4.8,4.1,4.8,6
542,33.87268994,0,f,22,Retail,manage,youjs,no,f,white,bus,6.2,9.1,4.9,3.3,2.9
543,53.58521561,0,f,40,RealEstate,HR,youjs,no,f,white,foot,3.8,8.4,8,4,4.4
544,53.58521561,0,f,40,RealEstate,HR,youjs,no,f,white,foot,4.6,9.1,4.9,3.3,2.9
545,1.971252567,0,m,31,Banks,IT,recNErab,no,m,grey,car,6.2,4.1,2.6,8.7,8.3
546,0.788501027,0,f,43,etc,HR,youjs,no,m,white,bus,3,6.2,8,7.1,4.4
547,57.62628337,0,f,23,etc,Sales,empjs,my head,f,white,bus,5.4,6.2,9.5,5.6,5.2
548,23.45790554,0,f,29,Retail,HR,youjs,my head,m,white,bus,7.8,5.5,5.7,4,5.2
549,23.45790554,0,f,29,Retail,HR,youjs,my head,m,white,bus,6.2,6.2,5.7,6.3,2.9
550,23.45790554,0,f,29,Retail,HR,youjs,my head,m,white,bus,7,6.2,5.7,4,3.7
551,46.9486653,0,f,22,State,HR,rabrecNErab,my head,f,white,car,4.6,9.1,6.4,5.6,6
552,15.40862423,1,f,44,State,HR,rabrecNErab,my head,f,grey,car,3.8,6.2,5.7,5.6,6.7
553,39.2936345,0,m,21,IT,IT,friends,my head,m,white,foot,3.8,5.5,5.7,7.9,3.7
554,47.6386037,0,m,40,IT,Sales,rabrecNErab,no,m,white,car,1.4,6.9,9.5,6.3,1.3
555,3.811088296,1,f,32,etc,Marketing,youjs,no,m,white,bus,3.8,6.2,6.4,4,6
556,66.7926078,0,m,31,Banks,etc,friends,no,m,white,bus,4.6,7.6,4.1,4,6
557,13.8973306,1,f,23,etc,HR,friends,my head,f,white,bus,4.6,8.4,6.4,2.5,2.1
558,108.550308,1,m,27,Building,HR,referal,no,m,white,car,3.8,6.2,8,5.6,6
559,86.66940452,0,f,25,manufacture,HR,youjs,my head,f,white,bus,4.6,7.6,9.5,2.5,1.3
560,86.66940452,0,f,25,manufacture,HR,youjs,my head,f,white,bus,5.4,5.5,7.2,5.6,2.9
561,18.33264887,1,m,39,Banks,Finan?,rabrecNErab,my head,m,white,bus,3.8,7.6,6.4,4.8,5.2
562,133.4209446,1,f,29,Retail,Sales,rabrecNErab,no,m,white,car,5.4,6.9,2.6,7.9,6.7
563,8.180698152,1,f,24,Consult,HR,youjs,no,f,white,bus,6.2,3.4,7.2,2.5,3.7
564,8.180698152,1,f,24,Consult,HR,youjs,no,f,white,bus,6.2,5.5,7.2,7.1,4.4
565,13.33880903,1,f,33,manufacture,HR,youjs,yes,m,white,car,9.4,5.5,1.8,4.8,6.7
566,55.78644764,1,f,27,Retail,Sales,friends,yes,m,white,bus,4.6,6.9,7.2,2.5,6.7
567,12.97741273,1,f,29,Consult,HR,advert,my head,f,white,foot,3.8,4.8,6.4,7.9,6.7
568,32.32854209,0,f,29,manufacture,HR,friends,no,f,white,bus,3.8,4.8,6.4,7.9,6.7
569,163.8110883,1,m,19,manufacture,HR,referal,no,m,white,car,4.6,5.5,6.4,7.9,6
570,31.96714579,1,m,29,Consult,HR,empjs,my head,m,white,bus,4.6,3.4,10,6.3,1
571,4.862422998,0,f,27,manufacture,HR,youjs,no,m,white,car,5.4,4.1,5.7,7.1,3.7
572,13.73305955,0,f,29,manufacture,HR,rabrecNErab,no,f,white,bus,6.2,3.4,4.9,7.9,7.5
573,51.94250513,0,m,33,PowerGeneration,etc,rabrecNErab,no,f,white,car,6.2,4.8,4.9,5.6,5.2
574,22.57084189,1,f,30,RealEstate,HR,rabrecNErab,no,m,grey,bus,7.8,3.4,4.9,5.6,5.2
575,19.44969199,0,f,31,etc,HR,empjs,my head,f,white,bus,7,2.6,4.1,8.7,5.2
576,73.98767967,0,m,33,Telecom,IT,friends,yes,m,white,car,7,6.2,3.3,6.3,7.5
577,8.739219713,0,m,34,manufacture,HR,youjs,my head,f,white,bus,9.4,7.6,1,4,5.2
578,48.45995893,1,f,34,Mining,manage,KA,no,f,white,bus,7,2.6,7.2,4.8,5.2
579,14.85010267,1,m,29,PowerGeneration,HR,rabrecNErab,no,f,white,bus,3.8,3.4,8,6.3,6
580,63.54004107,1,f,31,Building,Marketing,rabrecNErab,no,m,white,car,3.8,5.5,3.3,9.4,9
581,49.31416838,1,m,42,Consult,Consult,youjs,my head,m,white,bus,5.4,8.4,6.4,5.6,5.2
582,13.27310062,1,f,34,Mining,HR,empjs,no,m,white,car,6.2,4.8,4.1,5.6,6.7
583,17.83983573,1,f,39,Retail,HR,rabrecNErab,yes,m,white,car,6.2,7.6,4.1,2.5,4.4
584,114.1355236,1,f,38,Mining,Finan?,referal,no,m,white,bus,3.8,3.4,9.5,7.1,2.9
585,8.147843943,0,f,42,Banks,HR,rabrecNErab,no,f,white,bus,3.8,8.4,2.6,4.8,7.5
586,8.082135524,1,f,33,manufacture,HR,referal,my head,m,grey,car,7.8,6.9,2.6,4.8,8.3
587,26.94045175,1,f,44,transport,HR,referal,no,m,white,car,3.8,6.2,4.9,6.3,10
588,1.478439425,1,m,28,transport,Commercial,referal,no,m,white,bus,6.2,3.4,6.4,8.7,6
589,94.81724846,0,f,30.40033257,Retail,HR,advert,no,f,grey,bus,6.2,4.1,4.1,6.3,7.5
590,12.78028747,1,f,24,etc,HR,empjs,my head,f,white,bus,8.6,4.8,4.1,6.3,5.2
591,19.87679671,1,f,29,manufacture,HR,empjs,no,m,white,car,6.2,6.2,4.9,4.8,7.5
592,34.82546201,0,m,27,etc,Sales,youjs,yes,m,grey,bus,10,2.6,4.1,5.6,9
593,96.72279261,1,m,30,Retail,Sales,KA,no,m,white,car,6.2,7.6,4.9,4.8,8.3
594,12.12320329,1,f,39, HoReCa,HR,youjs,no,m,white,foot,3.8,6.9,5.7,5.6,3.7
595,10.64476386,1,f,26,Telecom,IT,youjs,my head,m,grey,bus,7,4.1,2.6,8.7,9
596,4.402464066,0,m,40,State,Consult,KA,no,m,grey,foot,7,6.2,4.1,6.3,9
597,2.36550308,0,f,28,Building,HR,empjs,my head,m,white,bus,7,6.9,2.6,4,5.2
598,17.51129363,0,f,39,transport,HR,youjs,no,f,white,bus,4.6,4.1,4.9,5.6,3.7
599,17.51129363,0,f,39,transport,HR,youjs,no,f,white,bus,6.2,4.8,5.7,4,2.9
600,18.16837782,0,f,24,Retail,HR,friends,my head,f,white,bus,5.4,4.8,4.9,7.1,6.7
601,18.16837782,0,f,24,Retail,HR,friends,my head,f,white,bus,4.6,1.9,8,6.3,6
602,10.38193018,0,f,34,etc,etc,empjs,my head,f,white,car,6.2,1,7.2,4.8,6
603,7.852156057,0,f,23,transport,HR,youjs,my head,f,white,bus,4.6,7.6,8,5.6,2.1
604,84.04106776,0,m,28,IT,HR,youjs,no,m,white,bus,2.2,5.5,7.2,4.8,3.7
605,8.213552361,0,f,30,transport,HR,youjs,no,m,white,bus,6.2,6.2,6.4,3.3,4.4
606,9.593429158,1,f,34,State,Teaching,referal,no,f,white,bus,7.8,7.6,3.3,2.5,7.5
607,43.92607803,1,f,32,transport,HR,rabrecNErab,my head,m,white,bus,6.2,4.8,2.6,5.6,9.8
608,82.75975359,0,f,20,Telecom,HR,recNErab,yes,f,white,foot,3.8,6.9,5.7,6.3,6.7
609,27.92607803,0,f,25,Consult,HR,empjs,no,f,white,bus,7,4.1,5.7,5.6,8.3
610,3.811088296,1,f,23,etc,HR,rabrecNErab,yes,m,white,bus,7,4.8,7.2,4.8,4.4
611,48.09856263,1,f,25,State,Consult,rabrecNErab,yes,f,white,bus,7,4.1,5.7,6.3,7.5
612,8.640657084,1,f,25,Retail,IT,empjs,no,f,grey,bus,7,2.6,6.4,7.9,5.2
613,30.68583162,0,f,37,IT,HR,empjs,my head,f,white,bus,5.4,6.9,5.7,5.6,6.7
614,26.34907598,0,m,36,transport,etc,empjs,no,m,grey,bus,3.8,8.4,5.7,6.3,6
615,18.13552361,0,f,23,PowerGeneration,HR,rabrecNErab,no,m,white,bus,7,5.5,4.1,4.8,6
616,7.227926078,0,f,26,State,HR,youjs,no,m,white,bus,7.8,6.2,3.3,7.1,6.7
617,23.2936345,1,f,32,Consult,HR,friends,no,f,white,car,6.2,6.2,7.2,3.3,2.9
618,100.238193,0,f,23,Retail,HR,rabrecNErab,no,m,white,car,5.4,5.5,5.7,4.8,9.8
619,36.00821355,0,f,45,transport,HR,recNErab,no,f,white,car,4.6,4.8,4.9,8.7,5.2
620,19.18685832,1,f,25,Consult,HR,empjs,my head,f,grey,bus,7,4.8,5.7,4.8,5.2
621,43.95893224,0,f,38,Retail,HR,friends,no,m,white,bus,7.8,7.6,2.6,5.6,7.5
622,90.15195072,0,f,20,Telecom,HR,referal,my head,f,white,bus,9.4,6.9,2.6,3.3,7.5
623,22.24229979,1,f,34,Retail,HR,empjs,no,m,white,car,7.8,4.1,2.6,4.8,4.4
624,33.57700205,0,f,24,IT,HR,empjs,no,m,white,bus,6.2,6.2,4.9,3.3,4.4
625,5.94661191,0,f,38,Retail,BusinessDevelopment,youjs,no,m,white,car,7,4.8,4.1,7.1,9
626,19.74537988,0,f,33,Pharma,HR,rabrecNErab,no,m,white,bus,5.4,6.9,4.1,4.8,6
627,26.02053388,1,m,25,Retail,IT,referal,no,m,white,car,2.2,7.6,5.7,7.9,6
628,25.36344969,0,f,32,manufacture,HR,KA,no,m,white,car,6.2,6.9,5.7,4.8,8.3
629,41.69199179,1,f,36,manufacture,Sales,KA,no,m,grey,car,8.6,4.8,1.8,7.1,8.3
630,23.55646817,1,f,32,etc,HR,youjs,my head,f,white,bus,5.4,6.9,7.2,7.9,6.7
631,80.49281314,1,f,25,Consult,HR,youjs,my head,f,white,bus,6.2,6.2,5.7,3.3,6.7
632,22.01232033,0,m,37,manufacture,etc,youjs,no,m,white,bus,3,8.4,5.7,5.6,6.7
633,42.38193018,1,f,26,Consult,BusinessDevelopment,empjs,my head,m,white,bus,9.4,6.9,3.3,3.3,6
634,33.41273101,0,m,32,Retail,HR,youjs,no,m,white,bus,4.6,2.6,6.4,8.7,6
635,64.52566735,0,f,25,etc,HR,KA,my head,m,white,foot,7.8,4.1,6.4,4,3.7
636,3.482546201,1,f,37,IT,HR,empjs,yes,f,white,bus,6.2,6.9,5.7,6.3,5.2
637,88.83778234,1,f,25,transport,HR,referal,my head,f,white,car,4.6,6.9,4.9,4,6
638,110.4887064,0,f,25,Pharma,HR,friends,my head,f,white,bus,10,1.9,2.6,7.1,9.8
639,14.06160164,0,f,56,Retail,HR,empjs,no,m,white,bus,4.6,6.2,4.9,5.6,6.7
640,11.99178645,1,m,24,State,Teaching,rabrecNErab,no,f,white,bus,6.2,4.1,5.7,5.6,3.7
641,101.5195072,0,f,32,IT,HR,rabrecNErab,no,f,white,bus,4.6,7.6,4.1,4.8,6
642,179.449692,0,f,24,Retail,HR,KA,no,f,white,bus,7,4.8,2.6,5.6,8.3
643,12.38603696,0,f,24,Pharma,HR,youjs,yes,f,white,bus,5.4,6.9,5.7,5.6,4.4
644,24.90349076,0,f,24,manufacture,HR,youjs,no,m,white,bus,3.8,7.6,8,4.8,2.9
645,61.99589322,0,m,31,Banks,HR,youjs,no,f,white,car,5.4,4.8,8.7,5.6,4.4
646,24.47638604,0,f,27,Building,HR,empjs,no,m,white,bus,8.6,5.5,4.9,3.3,3.7
647,63.70431211,0,f,37,manufacture,HR,KA,no,m,white,foot,6.2,6.9,3.3,7.1,6.7
648,5.388090349,1,f,38,Retail,HR,rabrecNErab,no,m,white,car,1.4,4.1,7.2,6.3,7.5
649,64.75564682,0,f,35,Consult,HR,friends,my head,f,white,foot,7,6.2,7.2,2.5,5.2
650,64.75564682,0,f,35,Consult,HR,friends,my head,f,white,foot,8.6,6.9,5.7,3.3,4.4
651,2.694045175,0,m,29,PowerGeneration,HR,friends,no,f,white,bus,7,5.5,8,5.6,8.3
652,2.39835729,0,m,25,Retail,Marketing,youjs,no,f,white,car,6.2,2.6,5.7,5.6,6.7
653,26.87474333,1,f,26,Consult,HR,youjs,my head,f,white,bus,8.6,4.1,4.9,5.6,5.2
654,144.7556468,0,f,27,manufacture,HR,referal,no,f,white,car,5.4,9.1,3.3,4.8,6
655,45.30595483,1,f,34,Retail,HR,youjs,no,f,white,bus,7,1.9,9.5,5.6,6
656,45.30595483,1,f,34,Retail,HR,youjs,no,f,white,bus,6.2,2.6,8.7,6.3,6
657,45.30595483,1,f,34,Retail,HR,youjs,no,f,white,bus,5.4,2.6,10,3.3,3.7
658,45.30595483,1,f,34,Retail,HR,youjs,no,f,white,bus,4.6,5.5,10,2.5,5.2
659,6.078028747,0,f,35, HoReCa,HR,youjs,no,f,white,bus,5.4,5.5,7.2,5.6,2.9
660,22.63655031,1,f,36,PowerGeneration,Accounting,empjs,no,f,white,bus,7.8,1.9,4.1,7.1,9
661,96.59137577,0,f,46,etc,Marketing,friends,no,m,white,bus,4.6,8.4,4.9,7.9,6
662,10.90759754,1,f,32,Building,HR,rabrecNErab,my head,m,white,car,7.8,5.5,4.9,6.3,9
663,16.95277207,0,f,38,Retail,HR,youjs,no,f,white,foot,7,1.9,9.5,5.6,6
664,16.95277207,0,f,38,Retail,HR,youjs,no,f,white,foot,6.2,2.6,8.7,6.3,6
665,16.95277207,0,f,38,Retail,HR,youjs,no,f,white,foot,5.4,2.6,10,3.3,3.7
666,16.95277207,0,f,38,Retail,HR,youjs,no,f,white,foot,4.6,5.5,10,2.5,5.2
667,61.2073922,0,f,25,etc,HR,youjs,no,f,white,bus,6.2,6.2,3.3,6.3,6.7
668,9.264887064,1,f,23,Retail,HR,youjs,no,f,white,bus,7,5.5,3.3,4.8,6.7
669,81.64271047,0,f,31,Retail,HR,youjs,yes,f,white,bus,4.6,5.5,7.2,3.3,2.9
670,81.64271047,0,f,31,Retail,HR,youjs,yes,f,white,bus,4.6,5.5,7.2,4.8,3.7
671,55.95071869,0,f,40,etc,HR,youjs,no,f,white,foot,3.8,8.4,8,4,4.4
672,55.95071869,0,f,40,etc,HR,youjs,no,f,white,foot,4.6,9.1,4.9,3.3,2.9
673,49.7412731,0,m,40,IT,Sales,friends,no,m,white,car,1.4,6.9,9.5,6.3,1.3
674,57.10061602,0,m,26,Building,HR,friends,my head,m,white,car,4.6,6.9,4.9,5.6,6.7
675,163.7782341,0,m,23,Retail,HR,empjs,no,f,white,car,4.6,6.2,8,7.1,5.2
676,163.7782341,0,m,23,Retail,HR,empjs,no,f,white,car,5.4,7.6,5.7,7.1,6
677,54.01232033,1,m,37,IT,IT,rabrecNErab,no,m,white,bus,7.8,4.8,2.6,5.6,9.8
678,23.75359343,0,f,34,Banks,HR,youjs,no,f,white,bus,3.8,6.9,7.2,5.6,5.2
679,1.412731006,1,f,29,Banks,HR,youjs,my head,f,white,bus,4.6,4.1,6.4,4.8,4.4
680,59.89322382,1,f,27,Retail,HR,youjs,my head,m,white,car,6.2,6.9,4.1,5.6,6
681,27.4661191,0,f,31,Consult,Marketing,rabrecNErab,no,m,white,foot,5.4,5.5,3.3,7.9,8.3
682,89.19917864,1,m,18,Retail,Sales,referal,my head,m,white,bus,7.8,5.5,2.6,7.1,7.5
683,47.21149897,0,f,31, HoReCa,HR,rabrecNErab,no,f,white,car,7,4.8,6.4,4,6.7
684,21.48665298,0,f,27,Retail,HR,empjs,my head,m,white,bus,5.4,7.6,6.4,4,4.4
685,8.344969199,0,f,35,etc,HR,rabrecNErab,no,f,white,bus,5.4,6.9,7.2,7.9,6.7
686,48.19712526,0,f,39,manufacture,HR,rabrecNErab,my head,f,white,bus,3,7.6,9.5,3.3,4.4
687,48.19712526,0,f,39,manufacture,HR,rabrecNErab,my head,f,white,bus,3,7.6,8,4,1.3
688,42.18480493,0,f,27,PowerGeneration,HR,youjs,no,m,white,bus,3,2.6,6.4,7.1,7.5
689,42.18480493,0,f,27,PowerGeneration,HR,youjs,no,m,white,bus,3,5.5,4.1,7.1,8.3
690,39.22792608,1,f,37,Retail,HR,friends,no,f,white,car,6.2,6.9,4.1,6.3,8.3
691,39.22792608,1,f,37,Retail,HR,friends,no,f,white,car,3.8,9.1,4.9,5.6,7.5
692,39.22792608,1,f,37,Retail,HR,friends,no,f,white,car,6.2,6.9,4.1,6.3,8.3
693,39.22792608,1,f,37,Retail,HR,friends,no,f,white,car,3.8,9.1,4.9,5.6,7.5
694,43.69609856,0,f,36,IT,HR,youjs,my head,f,white,bus,5.4,6.9,5.7,5.6,6.7
695,14.22587269,0,f,31,IT,HR,friends,my head,f,white,bus,6.2,6.2,5.7,3.3,6.7
696,33.90554415,0,f,23,Retail,HR,empjs,my head,f,white,bus,6.2,4.1,8,4,4.4
697,70.34086242,0,f,31,manufacture,HR,friends,my head,f,white,bus,1.4,7.6,8,5.6,1
698,39.88501027,0,m,22,etc,HR,youjs,no,f,white,bus,8.6,2.6,6.4,6.3,6.7
699,144.5913758,1,m,30,Retail,Finan?,friends,no,f,white,bus,8.6,2.6,4.9,7.1,7.5
